Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Created_at,location,followers_count,Original_tweet,User_id,Content,Retweet_count
1.28935E+18,negative,0.504280627,-0.612583637,3.055131674,2020-08-01 0:05,,73,FALSE,26767202,"@VaughanPappy @brianlilley @WEMovement @JustinTrudeau Stay at home and keep collecting the CERB Trudeau is feeding you, lazy loser.",0
1.28935E+18,positive,1.368283868,1.717765808,0.20251596,2020-08-01 0:05,"Hailey, Idaho. ",128,FALSE,48133652,@MGomezdelaTorre @DualLangSchools @duallangtes @CoachDual @DLELnetwork This is an important webinar if you missed here you have amigos @JoseMedinaJr89 #caringforeducation https://t.co/VZf3alihtk,1
1.28935E+18,negative,1.202263355,-0.597260892,1.577465892,2020-08-01 0:05,"Seattle, WA",372,"1,288,960,027,189,850,000",27979322,All the data is suspect. All of it. https://t.co/kreVg3JGYH,145
1.28935E+18,negative,0.961295128,0.23708877,1.302423596,2020-08-01 0:05,Area 51,1133,FALSE,15074895,"Reposted from themotleyfoolofficial As the COVID-19 pandemic so abruptly reminded us, the economy doesn't always grow, and the stock market doesn't always rise. 

With that in mind, it takes a special mindset to… https://t.co/DU4yrnnT3s",0
1.28935E+18,neutral,2.738240719,0.998920262,-0.354476899,2020-08-01 0:05,Philadephia,4687,"1,289,349,938,271,390,000",110762229,"If you're in #Pennsylvania you can sign up to #RegisterToVote2020 and #VoteByMail here⤵️ 

https://t.co/wShAXDbgzt 

If you need paper application please DM me I'll mail you one! 

#VoteBlue2020
#COVID19
#PA01",36
1.28935E+18,neutral,2.066438437,0.018007912,1.071168065,2020-08-01 0:05,TX,138,"1,289,056,828,781,810,000",1810388942,"My dad unfortunately was laid off during the pandemic and thankfully he got a side gig last week. Look at the play house he built! 😍😍😍 

A simple rt could go a long way https://t.co/hlvTZomqP4",5105
1.28935E+18,neutral,1.560080171,0.333649427,0.926287591,2020-08-01 0:05,"Ontario, Canada",2002,"1,289,175,333,262,850,000",3484951036,I've been thinking on this and drawing a blank -  Have the #CPC done anything to support  Canadians throughout this pandemic? Besides chest-thumping?,92
1.28935E+18,neutral,1.74332881,0.346134543,0.869050682,2020-08-01 0:05,"Philadelphia, PA",191,"1,289,241,881,537,390,000",173050640,"NEW from CDC: #COVID19 outbreak at an overnight camp in Georgia infects *at least* 260 campers &amp; staff.
-51% of positives 6-10yo
-44% 11-17 yo
-Camp required a test &lt;12 days before arriving &amp; attempted ""pods""
-Masks required for staff but NOT campers
(1/2)",11453
1.28935E+18,positive,0.56033498,1.075941682,0.447403967,2020-08-01 0:05,"Sioux City, IA",1303,FALSE,2567359718,If you were a real Schmoo it would never be a problem. Usually I'll have yogurt or soup and crackers on days like that. Progresso Hearty Tomato would be good right now. https://t.co/I3yrffXNBP,0
1.28935E+18,negative,0.088834614,0.144060552,0.890643537,2020-08-01 0:05,"California, USA",280,FALSE,73080659,They ain’t listening https://t.co/l5kIlbRa9s,0
1.28935E+18,negative,0.28292188,-0.960443199,3.217394829,2020-08-01 0:05,Canada,14381,FALSE,37597963,@caraquilts Too many weird people out here not following shit. Just stay fuckin home.,0
1.28935E+18,positive,0.633830428,1.203749657,0.556028903,2020-08-01 0:05,Earth,93,FALSE,9.28881E+17,This is absolute genius. This kid (I say kid because I'm old) should be writing for movies and sitcoms if he isn't already. https://t.co/YnhjC6dm3Q,0
1.28935E+18,positive,0.516679645,3.18640089,0.045296706,2020-08-01 0:05,"San Francisco, CA",2183,FALSE,15350893,This is an awesome product. Really impressed by how it solves one crucial problem during the pandemic without sacrificing on privacy. https://t.co/J4tW2KvXhc,2
1.28935E+18,positive,0.300083578,2.943035364,0.552494884,2020-08-01 0:05,"Paarl, South Africa",204,"1,289,266,278,562,060,000",35853530,Lol… This is great.  Accurate https://t.co/OlgKzduakX,2464
1.28935E+18,negative,0.790196538,-0.998933494,3.365310907,2020-08-01 0:05,,219,"1,289,335,294,831,890,000",1.21309E+18,"#Corona a heartless biological machine waiting to invade, replicate &amp; move on. We can stop it dead. We can eliminate all community transmission. Every day decision making is delayed is another day #corona gains a transmission foothold. Stop it. #COVID19Aus https://t.co/ZnIJyZkwgm",105
1.28935E+18,negative,1.065995812,-1.018523335,2.530238867,2020-08-01 0:05,,1518,"1,289,344,831,911,680,000",315741902,"@devisridhar Yes, the gov't for not taking this shite seriously &amp; delaying lockdown, which was not really a lockdown because ministers &amp; friends flaunted the rules &amp; laughed at us. Also, airports were open with millions coming into the UK from Italy, USA, Spain &amp; other hot spots at the time",1
1.28935E+18,negative,1.021290779,-1.004386663,3.076824427,2020-08-01 0:05,"Whitestone, Ontario",157,FALSE,722983178,@ftiff @McDonalds I had similar terrible issues the only time I went to a McDonald’s during the pandemic. I contacted them via their terrible app and they sent me coupons.,0
1.28935E+18,negative,1.411669374,-1.258610725,3.018710375,2020-08-01 0:05,,7692,"1,289,337,573,513,600,000",1873386590,Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x,23275
1.28935E+18,negative,0.953721106,-0.238028824,1.591156483,2020-08-01 0:05,"California, USA",31,"1,289,056,957,261,700,000",9.04856E+17,"Fans: Ugh, if the pandemic is actually affecting Nintendo, they should just tell us. Being quite and not being transparent is terrible business practices.

nintendo for the last few months: https://t.co/OHNdrjkQt8",4686
1.28935E+18,neutral,1.26512289,0.224604428,0.980612755,2020-08-01 0:05,The Bey Hive 🐝,2026,"1,289,351,239,701,060,000",99456947,Stack your monies and move to a sensible country. There is no hope here. https://t.co/qJlvK5Yw9R,3
1.28935E+18,neutral,2.234852314,1.432294607,0.025312386,2020-08-01 0:05,R.D.,25,"1,289,287,455,795,900,000",7.67393E+17,"My entry for the Character design challenge!

The Diañu or Diantre from Galician/Asturian folklore

#characterDesignChallenge  #CDC #CharacterDesign #conceptart https://t.co/2BAIjJONZx",4
1.28935E+18,neutral,1.590878367,-0.357975751,0.962296307,2020-08-01 0:05,she/her • 22,121,"1,288,974,264,604,000,000",628996350,At least during the 1918 pandemic they had cocaine in their soda,133384
1.28935E+18,positive,0.543192923,1.98990345,0.362578839,2020-08-01 0:05,Birmingham,319,FALSE,31967486,It’s all those brown people celebrating Eid... oohhh... wait.... https://t.co/q4axQj2tgZ,0
1.28935E+18,negative,0.873790324,-0.5515576,2.289853334,2020-08-01 0:05,"Uptown, Philadelphia.",904,"1,289,345,949,303,580,000",222543546,instead of girls gone wild I stay home and do shit like this now. pretzel salad 🔥🔥🔥🔥 https://t.co/mxECB9G1kv,9
1.28935E+18,neutral,1.419243813,0.492330223,1.157654285,2020-08-01 0:05,,176,"1,289,308,519,003,330,000",147003257,"“I don’t have any horse in the game, one way or the other. I just look at the data” 

- Dr. Fauci 

#COVID19 #Hydroxychloroquine 

 https://t.co/F0A7YOFuKX",461
1.28935E+18,negative,1.009904027,-1.164334536,3.883734465,2020-08-01 0:05,"Los Angeles, CA",63,FALSE,1.26145E+18,"you have a week off the bich and complain about everything China ! 
While here in the USA people are dying because of trump virus 154,000 deaths and counting!! Can you tell us why dr birx made a personal visit to give your governor a head up on COVID-19 cases rising https://t.co/jL9irvYnHT",0
1.28935E+18,negative,1.053538561,-0.485545069,2.106370687,2020-08-01 0:05,,1116,"1,288,968,958,914,300,000",379045183,"::rolls eyes:: ""I was fine with supporting incremental fascism, targeting groups of people I didn't give a shit about, but this is too big of a jump, and now it might hurt *me.* Ohhh noooo."" #FixedItForYou https://t.co/7g5XFZTS3j",432
1.28935E+18,positive,1.98250711,2.900542974,-0.69962436,2020-08-01 0:05,,301,"1,289,224,927,732,580,000",592363282,Our second episode is out today and it’s all about my favorite topic: men. https://t.co/Ukn6h3xcoL,47
1.28935E+18,negative,1.278210282,-0.05901926,1.423923016,2020-08-01 0:05,"Liberation, USA",387,"1,289,222,575,529,360,000",292988612,"The average wealth of a US Senator is over 3 million dollars. They sneer at the American working class and tell them to eat cake. With the last unemployment check received, these workers should go buy a pitchfork. https://t.co/m4btBszgIJ",2775
1.28935E+18,negative,1.379575491,-1.084665775,2.440671206,2020-08-01 0:05,"Ontario, Canada",89,"1,289,168,580,479,710,000",471572468,"I don't know who needs to hear this but:

Landlord can't pay mortgage on second property ➡️ lose their investment, which they made knowing risks. *Still have a place to live.*

Renter can't pay rent ➡️ *becomes homeless during a pandemic.*

THESE ARE NOT THE SAME PROBLEM.",13734
1.28935E+18,neutral,1.212999225,0.239806354,-0.239535108,2020-08-01 0:05,New Zealand,2333,FALSE,38102731,Two dozen maybe https://t.co/XNClOv8iaN,0
1.28935E+18,neutral,1.502529263,0.130383939,1.402005792,2020-08-01 0:05,London,104,FALSE,2302054214,"""There it is for everyone to see in black n' white so if people do not want to be be subjected to a National Lock-Down then might I suggest they're acting sensibly &amp; intelligently &amp; thereby taking care of their own health &amp; that of other people including family members!""
Diana https://t.co/UnRsvjnQmu",0
1.28935E+18,neutral,2.510685921,1.659345388,-0.489500105,2020-08-01 0:05,Earth 1,61,"1,288,979,746,248,950,000",1.19329E+18,"Folks, this is the co-founder of one of the most established conservative Republican organizations...The Federalist Society. The earth is beginning to shake. https://t.co/u9qerHF1Qx",11274
1.28935E+18,positive,1.365297079,1.589520574,-0.181070805,2020-08-01 0:05,Ormond Beach FL,303,"1,289,259,106,897,780,000",70016296,"Mitch McConnell is obstructing over 200 bipartisan bills, ones that would make prescriptions more affordable, invest in infrastructure, expand voting access, and tackle the opioid epidemic.
Our mission: Remove Mitch from the swamp he created and return integrity to the Senate.",9682
1.28935E+18,positive,0.263601214,2.543003559,-0.545945704,2020-08-01 0:05,Southern California,268,FALSE,39951062,Sweet as! https://t.co/F0U1843X3x,0
1.28935E+18,positive,1.709758401,2.272866964,-0.070183851,2020-08-01 0:05,Pakistan,44,"1,289,350,047,092,500,000",1.2768E+18,"Eid Mubarak to all Muslims celebrating around the world from entire Productive Pakistan Family ❤
May Allah(S.W.T) accept your sacrifice and bless you throughout the year.
Ameen
#EidAlAdha #EidMubarak #StayHome #StayHomeStaySafe #Productive_Pakistan #Pakistan  #PakistanZindabad https://t.co/KnJfz9A6IH",9
1.28935E+18,negative,0.453744501,0.142973095,2.145867109,2020-08-01 0:05,"Michigan, USA",171,"1,289,311,928,234,290,000",3302307165,"Refusing to put together a national response to a pandemic that has killed 150k people is not loving our country.

Prioritizing profits over people is not loving our country.

Refusing to unite our country is not loving our country. https://t.co/labNsYWtKy",3465
1.28935E+18,neutral,1.779268384,-0.163596064,1.048204184,2020-08-01 0:05,The Valley,812,FALSE,1.24682E+18,"@realDonaldTrump Is it all about #Election2020 

#coronavirus #BLM #antifas #MailInVoting  China ? https://t.co/zziEoeeJA3",0
1.28935E+18,negative,1.512235641,-1.015223622,2.227123976,2020-08-01 0:05,they/them,126,"1,289,219,677,856,480,000",4813452074,"remember when people were saying it’s ridiculous to be afraid of Trump being president in 2016 and now here we are with like half the country unemployed, an uncontrolled pandemic contiuning to spread, mass civil unrest, a call to delay the election oh and the USPS might shut down",614
1.28935E+18,neutral,1.238241792,0.439439565,-0.307506382,2020-08-01 0:05,NYC/CT,1328,FALSE,15886594,Wear a mask https://t.co/Xtt0eEBHuv,0
1.28935E+18,neutral,1.631126404,-0.217725605,1.097529292,2020-08-01 0:05,,1729,"1,289,296,843,138,990,000",2214926317,"“Whatever you do, don’t spend what little savings you have left on torches and pitchforks” https://t.co/HjDua2Qdkl",364
1.28935E+18,positive,0.481810898,0.600900054,0.345002472,2020-08-01 0:05,,129,"1,289,117,776,070,810,000",7.87668E+17,"Yes, BAME. https://t.co/SuQFFYxoSX https://t.co/nxGBHYB7PS",20422
1.28935E+18,positive,0.535499454,0.681787729,0.189453319,2020-08-01 0:05,"Chester, England",192,"1,289,117,776,070,810,000",2762973838,"Yes, BAME. https://t.co/SuQFFYxoSX https://t.co/nxGBHYB7PS",20422
1.28935E+18,negative,0.974257708,-0.714362144,2.342879295,2020-08-01 0:05,,3321,"1,289,329,993,298,800,000",4919154620,"Some prominent journos are now scrambling to make it look like they didn’t help #NewsCorpse fuckery on #COVID19. We don’t buy it. You can’t make a sow’s ear into a silk purse overnight, &amp; you can’t bring back dead Victorians by pretending you didn’t call for that.

WE SEE YOU.",241
1.28935E+18,negative,1.388088703,-0.381173074,2.200496912,2020-08-01 0:05,"Sacramento, CA",2644,FALSE,7.55943E+17,Monitor Tons of vitamin C and keep your stress down don’t overthink it get tested as soon as you can you’ll be fine I’ve met with three people who survived Covid they said it was a bad flu https://t.co/w76FRAC08U,0
1.28935E+18,neutral,1.724552393,-0.769395828,1.634191155,2020-08-01 0:05,pilipinas,731,"1,289,283,499,334,140,000",1.25472E+18,"My sister just lost her job because her boss said she seemed distracted. Single widowed (during pandemic) mother with two kids under four, working a nine to five job every day. This system sucks",6588
1.28935E+18,neutral,1.74332881,0.346134543,0.869050682,2020-08-01 0:05,"Massachusetts, USA",235,"1,289,241,881,537,390,000",488052234,"NEW from CDC: #COVID19 outbreak at an overnight camp in Georgia infects *at least* 260 campers &amp; staff.
-51% of positives 6-10yo
-44% 11-17 yo
-Camp required a test &lt;12 days before arriving &amp; attempted ""pods""
-Masks required for staff but NOT campers
(1/2)",11453
1.28935E+18,neutral,2.547995806,0.92021966,0.011706885,2020-08-01 0:05,"Lincoln, Nebraska, USA",2755,"1,289,275,211,292,880,000",69136365,"Striking @CDCgov report on COVID19 outbreak in GA among 597 campers aged 6+ and staff. 

Day 6: Teen staff member left with chills. 

Day 7: Positive test. All sent home by Day 9.

Day 21: All tested. 44% (n=260) infected.  

In sum: Kids can be contagious https://t.co/UFa8IvAjrw",1169
1.28935E+18,neutral,2.588027477,1.155835032,-0.476976097,2020-08-01 0:05,"Philadelphia, PA",11604,"1,288,925,064,398,810,000",253615476,"The $3 trillion #HEROESAct would help Pennsylvania's communities #COVID19 recovery. Call U.S. Sen. Pat Toomey at 202-224-3121 and tell him to support the #HEROESActNOW! 

Our communities need help and they need it now! 

@SenatorHughes 
@PaSenateDems 
@PaHouseDems https://t.co/u5P7wC2kjn",5
1.28935E+18,negative,1.117807388,-0.341570735,2.129932165,2020-08-01 0:05,"Ohio, USA",238,FALSE,1.24118E+18,@TrailHill @OutlanderGal @dolphinssoulswi @RacySicilian Hi 👋 I’m an er triage nurse in Appalachia the heart of the opioid epidemic. For over a decade I watched patients have scripts for meds they didn’t need thrown at them long term when surgery would have fixed the issue. My first opiate was prescribed at age 12 after a sprain.,1
1.28935E+18,neutral,2.186784744,0.322858691,0.976780653,2020-08-01 0:05,United States,72380,"1,289,060,412,437,040,000",7.79476E+17,"😡😡😡Emergency Room Dr. Simone Gold Fired from Hospital After Attending White Coat Summit!

Dr. Simone Gold smeared and fired for expressing her opinion about the effectiveness of hydroxychloroquine in treating Covid19. https://t.co/ths1NIRjWw",25
1.28935E+18,negative,1.309171796,-0.472249597,2.082574606,2020-08-01 0:05,"Aether Level 7, Subaquifer ΔΩΧ",1984,"1,289,308,855,034,240,000",15395246,The state is currently facing a surge that has overwhelmed Alabama’s ability to provide #COVID19 test results within the 2- to 3-day turnaround time needed to expeditiously make quarantine and care decisions. Read our full #NewsRelease at https://t.co/Flr7XaOrHv. https://t.co/pMOyOKmpzh,63
1.28935E+18,negative,1.411669374,-1.258610725,3.018710375,2020-08-01 0:05,"Suburban Chicago, Illinois",12285,"1,289,337,573,513,600,000",28574892,Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x,23275
1.28935E+18,negative,0.264415503,-0.824429274,2.988139153,2020-08-01 0:05,Near the In-N-Out Burger,442,"1,289,350,223,307,760,000",297265083,This is so embarrassing. https://t.co/7JipAir5XB,73
1.28935E+18,negative,0.386624277,0.9373101,1.428827167,2020-08-01 0:05,"Reno, NV",586,FALSE,3450932712,"CLOSE👏🏽DOWN👏🏽CAMPUS👏🏽YOU*👏🏽COWARDS

*campus administration, not the awesome folks at NFA-UNR https://t.co/79VRqQpC4x",1
1.28935E+18,negative,1.411669374,-1.258610725,3.018710375,2020-08-01 0:05,"Chicago, IL",152,"1,289,337,573,513,600,000",506555563,Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x,23275
1.28935E+18,neutral,2.259916544,1.936896563,-0.237589732,2020-08-01 0:05,"Gadigal land, Australia ",149,"1,288,861,488,669,760,000",1.00054E+18,"""I’d like to take this opportunity to thank my colleague @ElenaAltieri, who proposed this idea a year ago and has worked hard to make it happen""-@DrTedros",14
1.28935E+18,negative,0.862786412,-0.58811605,1.258054018,2020-08-01 0:05,United States,653,FALSE,1893719730,Serious public disorder could ‘overwhelm attempts to control Covid-19’ https://t.co/EpVPOfu0TD,0
1.28935E+18,negative,0.328937829,-0.691166878,3.568268776,2020-08-01 0:05,🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦,3938,"1,289,285,215,571,950,000",397051626,Child trafficking is NOT a conspiracy theory!!!!! It has always been the First epidemic!!!!,504
1.28935E+18,negative,0.757346332,-0.04889477,2.029779911,2020-08-01 0:05,,4621,FALSE,32643442,"The only way to save our economy is by giving those at bottom of the pyramid a steady and reliable income until this pandemic recedes. Time for a trickle up economy. 

Millionaires and billionaires still making obscene profits during a world crisis.

Yes, tax increase is overdue.",6
1.28935E+18,negative,0.948484242,0.67044121,1.180797577,2020-08-01 0:05,,63,FALSE,1466983004,@marcilef @bigearl241 @Chedleston @senatemajldr I did apply for a position last week and because of the cuts due to covid they could only me 8 hours!  That is not going to help.  Hopefully the fall looks better for many of us.,0
1.28935E+18,negative,1.206070423,-1.160232544,2.887462854,2020-08-01 0:05,Global Citizen,5037,FALSE,1.18126E+18,"Then why are #OrangeLardAss and #CruellaDevos forcing it on the nation, threatening to withdraw funding?

Out of their kindness? Are you pretending they have no political agenda?  

The inanity here is mind-blowing. https://t.co/is0cn7CSIM",1
1.28935E+18,neutral,1.860888839,-0.934896708,1.843553185,2020-08-01 0:05,"Philadelphia, PA",1018,"1,289,331,275,543,610,000",398949485,"What did you expect was going to happen? You're in the middle of a pandemic with no centralized locations or structure to maintain team integrity. 

Outbreaks weren't just a possibility, they were a given.

An athlete can go to a supermarket, get it there, and spread quickly. https://t.co/3xoVSMaEGx",94
1.28935E+18,negative,0.805283844,-1.053529739,2.792342424,2020-08-01 0:05,,14,FALSE,1.25997E+18,"@realDonaldTrump No masks..no social distancing. What a poor example you are
#TrumpsEvilPlan #TrumpVirusCatastrophe",0
1.28935E+18,positive,0.7288239,0.878694534,0.724915266,2020-08-01 0:05,PT-BR/ENG/ESP,163,"1,289,306,933,514,570,000",341661264,My sister is a teacher. I love my sister. I do not want my sister to get sick. I know not everyone dies from COVID but some do and a lot who recover have lasting effects. My parents are dead and she’s all I have left. Please don’t send kids back to school. https://t.co/XyRezquFjn,1070
1.28935E+18,negative,1.064691901,-0.443529338,1.434794664,2020-08-01 0:05,USA,275,FALSE,8.55477E+17,"@humanspan It's more than just a freedom issue. Many just don't understand that the pandemic is serious. 
https://t.co/OqNmUH3E8F",0
1.28935E+18,neutral,1.265197277,0.204531401,0.985900402,2020-08-01 0:05,London,38,FALSE,1.18515E+18,"@pattif21 1000 at the Oval is real social distancing, I wonder what went wrong...I leave you to be chief detective!",0
1.28935E+18,negative,0.517116845,0.039139956,2.798768759,2020-08-01 0:05,"Roswell, GA
",1409,"1,289,315,924,609,120,000",3025676679,Your worst day on the football field is still better than your best day in a pandemic lockdown.,5
1.28935E+18,neutral,1.518197775,0.005021334,1.35187912,2020-08-01 0:05,your dads house,7996,"1,289,276,374,230,790,000",2577996000,"trump's attacks on USPS -- during a pandemic and BEFORE the 2020 election -- are a DISGRACE.

Retweet if you agree that #TrumpMailsItIn.",5043
1.28935E+18,negative,0.942778528,-0.609749496,2.605104685,2020-08-01 0:05,United Kingdom,146,FALSE,89256603,"@lunecrossings Imagine living in a world where systemic racism, poverty, a global pandemic, and other serious issues exist then choosing to  get upset about hacked trees in a video game. If they want to protest something, there are plenty of worthy causes that could use their time!",0
1.28935E+18,neutral,1.40579927,-0.24336198,1.087905407,2020-08-01 0:05,Among the Remnant,1414,FALSE,15088465,"Obviously, the Pandemic is getting to me. I just ordered a case of spicy @mcclurespickles.",0
1.28935E+18,negative,0.896084309,0.359203935,1.651124835,2020-08-01 0:05,"Texas, USA",218,FALSE,9.33892E+17,"Please, please sign this, whether or not you attend my school. Their response to this year's inevitable budget cuts is to demand students to pay more for classes-via-Zoom. 

I stress enough about my funds. Finding enough to pay rent on a monthly basis is enough of a hassle. Help! https://t.co/eyfjsk60SY",0
1.28935E+18,negative,1.060409307,-0.574391782,2.324151516,2020-08-01 0:05,,1272,FALSE,235682401,"@CatrionaRitchie ...as part of the latest crackdown. Clubs, which have been severely hit financially by the initial lockdown, will be obliged to refund ticket takings - a real blow!",0
1.28935E+18,negative,1.50574708,-0.825266361,1.693735838,2020-08-01 0:05,RT ≠ endorsements ,261,"1,289,325,820,930,990,000",703570340,"If this isn’t about politics, then why not take into account the overwhelming consensus of pediatricians that kids should be in school? Shouldn’t the focus be on ensuring in-person learning is done safely, w/precautions? That’s what experts say, and the Governor is listening. https://t.co/OomKBoOBRs",673
1.28935E+18,neutral,1.911023498,-0.310939759,1.176392078,2020-08-01 0:05,Russia Hacked My Vodka,16386,"1,289,345,316,190,210,000",30706364,"""The [officer] who frisked me did not wear a mask. I asked them to, and they laughed,"" said one person arrested in late June. 

Another, arrested in early July: “I would say I saw maybe 3... out of 20 officers wearing masks. I was blown away.""

https://t.co/YWpVhDQYDC",408
1.28935E+18,neutral,1.696983933,0.526480556,0.967754066,2020-08-01 0:05,go wellies!+dolltwt+denalien,1428,"1,289,188,471,614,010,000",2451580238,Our entire livelihoods is ran by Rent and Mortgage. Take away them all for these next 6 months. You will have more people willing to stay home. Meaning people who are out of a job rn can spend they unemployment money on minor bills and food. It’s really simple.,374
1.28935E+18,positive,1.394718409,2.22842145,-0.452299625,2020-08-01 0:05,Toronto,27,"1,288,989,754,210,550,000",218632490,"The US Government has made an ad about its response to the pandemic, and it’s surprisingly honest and informative. 🇺🇸 https://t.co/DoaAwbciJg",28043
1.28935E+18,positive,1.195418954,5.445564747,-1.516957045,2020-08-01 0:05,24    She/Her,738,"1,289,340,968,139,810,000",1.26726E+18,"My Friend, Kate is a pretty Amazing person  Check out her podcast &amp; NYTbest selling memoir 
(Everything happens for a reason and other lies I’ve loved) info in her tweeter bio❤️ https://t.co/pA4ZlzNhvZ",3
1.28935E+18,neutral,2.137144804,0.608025134,0.550127506,2020-08-01 0:05,"Seattle, WA",106,"1,289,017,016,251,280,000",9.38191E+17,I wish we could do a 3 week national lockdown; pay each household 1000 per week to stay home; require &amp; provide masks to *everyone* then test everyone so we can start over in Sept. I’m pretty sure it would be less disruptive &amp; expensive than what we’ve lost. I miss everyone.,2674
1.28935E+18,neutral,1.797301173,1.116105556,-0.045286916,2020-08-01 0:05,The Moon,579,"1,289,350,861,752,130,000",2822464447,You are spineless and so are your fellow colleagues @SenateGOP @GOP #GOPCowards https://t.co/NjeBiG1IqR,2
1.28935E+18,neutral,1.590878367,-0.357975751,0.962296307,2020-08-01 0:05,"Collingswood, NJ",2468,"1,288,974,264,604,000,000",3732861,At least during the 1918 pandemic they had cocaine in their soda,133384
1.28935E+18,neutral,2.899372578,0.546652853,0.328283489,2020-08-01 0:05,,266,"1,289,169,806,210,540,000",524040756,"@ABC According to a new article in Vanity Fair, those of us living in “blue states” were identified by this administration as being expendable. Helping us at the beginning of the pandemic was seen as having an adverse affect on Trump’s re-election. This is Trump’s America.",11
1.28935E+18,neutral,1.736064315,-0.393271714,0.874892235,2020-08-01 0:05,"Neuston, Oxidane, Deva Victrix",6509,FALSE,962311789,"What do you want?
Say you can only have one.
Otherwise the pandemic rises. 
#poll",1
1.28935E+18,positive,0.792836964,1.768204093,0.378744513,2020-08-01 0:05,"Fort Belvoir, VA",81,FALSE,132360417,When you’re craving teppanyaki but  COVID19 ... you make it at home! #FreakingDelish https://t.co/Coj3bA4VZA,0
1.28935E+18,negative,0.853178799,-0.020320743,1.984713197,2020-08-01 0:05,"Hammond, LA",125,"1,289,265,257,949,450,000",914902974,"The fake news media doesn't want you to see this clip, so let's drive them crazy and make it go viral!!! https://t.co/nKtoOQxxcY",31064
1.28935E+18,negative,0.328937829,-0.691166878,3.568268776,2020-08-01 0:05,,338,"1,289,285,215,571,950,000",1.17624E+18,Child trafficking is NOT a conspiracy theory!!!!! It has always been the First epidemic!!!!,504
1.28935E+18,negative,0.650967717,-0.928905189,3.442703724,2020-08-01 0:05,,116,"1,289,269,578,359,420,000",43430069,“The worst kind of imprisonment is incarceration of the mind.” #Incarceration #PrisonReform #JusticeForBreonnaTaylor #COVID19 #brownskingirl #BlackIsKing #juneteenth2020 #BLM #NationOfIslam #HebrewIsraelites,1
1.28935E+18,neutral,1.590878367,-0.357975751,0.962296307,2020-08-01 0:05,,70,"1,288,974,264,604,000,000",269546551,At least during the 1918 pandemic they had cocaine in their soda,133384
1.28935E+18,negative,1.379575491,-1.084665775,2.440671206,2020-08-01 0:05,,52,"1,289,168,580,479,710,000",283860754,"I don't know who needs to hear this but:

Landlord can't pay mortgage on second property ➡️ lose their investment, which they made knowing risks. *Still have a place to live.*

Renter can't pay rent ➡️ *becomes homeless during a pandemic.*

THESE ARE NOT THE SAME PROBLEM.",13734
1.28935E+18,negative,0.924457669,-0.496077687,2.45238924,2020-08-01 0:05,"New Jersey, USA",8,FALSE,3080870766,Scalise can hold up all the stacks of paper he wants. The proof of trump’s plan is obviously not working. We are the richest country with the most deaths from COVID-19 and millions ill. https://t.co/YZBTn42BFS,0
1.28935E+18,positive,0.793494225,1.477713227,0.170876101,2020-08-01 0:05,,555,"1,289,282,579,380,790,000",2641493758,"Stunning response from an infectious disease expert whom I have been supportive. You can’t be loquacious and willing to weigh in on EVERY aspect of American society (dating apps, baseball, etc.) during the pandemic, and suddenly fall mute when questioned about organized protests. https://t.co/ONC4uI6Cz6",3854
1.28935E+18,positive,1.138509631,2.479693651,-0.302182645,2020-08-01 0:05,Solid Air,89,"1,289,299,030,325,860,000",600377932,I am taking #Hydroxychloroquine to treat my coronavirus diagnosis. It is what was decided as the best course of action between my doctor and me--not by government bureaucrats. How long until the tech tyrants censor this tweet? https://t.co/dzAYAXiQ8p,18174
1.28935E+18,neutral,1.883601069,-0.717963099,1.635052919,2020-08-01 0:05,,151,"1,289,212,455,143,400,000",2538285938,“The spread is largely due to households meeting and not abiding to social distancing” says Matt Hancock https://t.co/O38GaNtqkl,1797
1.28935E+18,negative,1.411669374,-1.258610725,3.018710375,2020-08-01 0:05,Denver,440,"1,289,337,573,513,600,000",45547753,Let’s not mince words on this one: Americans are dead because the Trump administration wanted to use this pandemic for political gain. https://t.co/YM8CSuF43x,23275
1.28935E+18,negative,0.962006986,-1.348278284,3.949219942,2020-08-01 0:05,Texas,478,"1,289,208,671,310,940,000",180613214,"The universal #COVID19 #lockdown is the worst assault on the working class in decades, protecting young low risk professionals while high risk working class people are building the inevitable herd immunity. An age-based strategy protecting the old should replace the lockdown. https://t.co/Xos94oTPVY",142
1.28935E+18,positive,0.928192973,2.068137646,-0.146114171,2020-08-01 0:05,Fort Worth TX,106,FALSE,2717927714,This whole pandemic has helped me fall back in love with music... I never thought I would be trying to write songs,0
1.28935E+18,negative,0.453744501,0.142973095,2.145867109,2020-08-01 0:05,"London, UK",245,"1,289,311,928,234,290,000",32851770,"Refusing to put together a national response to a pandemic that has killed 150k people is not loving our country.

Prioritizing profits over people is not loving our country.

Refusing to unite our country is not loving our country. https://t.co/labNsYWtKy",3465
