Tweet_ID,id,Sentiment_Label,Created_at,location,followers_count,Original_tweet,User_id,Content,Retweet_count,Tweet_ID__1,Year,Month,Tweets_Clean
1289350151396446208,196,negative,2020-08-01 00:00:05+00:00,"New York, NY",8490161.0,0.0,14173315.0,Asian Americans are facing dual challenges during the coronavirus pandemic: surging unemployment and racism. https://t.co/H8X2nhYkfF - @NBCAsianAmerica,32,1289350151396446208,2020,8,asian american face dual challeng dure coronaviru pandem surg unemploy racism nbcasianamerica
1289350151463563264,197,negative,2020-08-01 00:00:05+00:00,,362.0,1.289231780516528e+18,20794185.0,"Europe Coronavirus deaths today:

UK: 120
Germany: 0
Spain: 2
France: 0
Italy: 0
Sweden: 0
Ireland: 0
Netherlands: 0
Denmark: 0
Greece: 0
Belgium: 4

Still the Tories lead in the polls

Baffling",3255,1289350151463563264,2020,8,europ coronaviru death today uk one hundred and twenty germani zero spain two franc zero itali zero sweden zero irelan zero netherland zero denmark zero greec zero belgium four still tori lead poll baffl
1289350151568416770,198,negative,2020-08-01 00:00:05+00:00,"Montecito, CA",63.0,0.0,1651604113.0,Very unfortunate https://t.co/8sjnFYu8Uj,0,1289350151568416770,2020,8,veri unfortun
1289350151744548864,199,negative,2020-08-01 00:00:05+00:00,,52.0,0.0,2486501540.0,@vmintiniest @depressdhoe @baby_blue_75 @PopCrave Oh people should not be in crowds also we can spread the virus by protesting with a hundreds of people 🤡🤡🤡 either u agree with social distancing rules or u don’t,0,1289350151744548864,2020,8,vmintiniest depressdho baby_blue_75 popcrav oh peopl crowd also spread viru protest hundr peopl either agre social distanc rule
1289350151761301505,200,positive,2020-08-01 00:00:05+00:00,"Texas, USA",22.0,1.2892990303258665e+18,1.0563289657098568e+18,I am taking #Hydroxychloroquine to treat my coronavirus diagnosis. It is what was decided as the best course of action between my doctor and me--not by government bureaucrats. How long until the tech tyrants censor this tweet? https://t.co/dzAYAXiQ8p,18164,1289350151761301505,2020,8,take hydroxychloroquin treat coronaviru diagnosi wa decid best cours action doctor menot govern bureaucrat long tech tyrant censor thi tweet
1289350151790891008,201,negative,2020-08-01 00:00:05+00:00,"Virginia, USA Swamp Adjacent ",823.0,1.2893438665549783e+18,1.0159781567030436e+18,Georgia camp outbreak shows rapid virus spread among children. Camp didn’t follow CDC rules.  https://t.co/Xij0OWKhkU,41,1289350151790891008,2020,8,georgia camp outbreak show rapid viru spread among children camp follow cdc rule
1289350151795027973,202,neutral,2020-08-01 00:00:05+00:00,Oshawa Ontario,67.0,1.2893200352619028e+18,3268373090.0,"Don’t double (or triple) dip into the 3-C’s this weekend, in fact try to stay away from these high-risk settings altogether.  #COVID19 https://t.co/OOYzEin8sc",811,1289350151795027973,2020,8,doubl tripl dip three c thi weekend fact tri stay away highrisk set altogeth covid19
1289350151832625153,203,neutral,2020-08-01 00:00:05+00:00,,1246.0,1.2893501290281943e+18,1.2384676807738941e+18,"Late yesterday Queensland Health authorities issued a Public Health Alert for locations in the West Moreton and Brisbane South area, after a 27-year-old man tested positive for coronavirus. #9News https://t.co/bppaDFDqgc",4,1289350151832625153,2020,8,late yesterday queensland health author issu public health alert locat west moreton brisban south area twentyseven yearold man test posit coronaviru 9new
1289350152000401408,204,positive,2020-08-01 00:00:05+00:00,,208.0,1.2892004147478938e+18,26143255.0,"we
 really
   really
     really
       really
       really
      really
    really
  really
really
really
 really
 really
  really
   really
     really
       really
       really
      really
    really
need you to stop having crowded indoor house parties during a pandemic",8116,1289350152000401408,2020,8,realli realli realli realli realli realli realli realli realli realli realli realli realli realli realli realli realli realli realli need stop crowd indoor hous parti dure pandem
1289350152143036416,205,negative,2020-08-01 00:00:05+00:00,Florida ,2521.0,1.2892615832609792e+18,425133057.0,"The irony of the disclosures in the Vanity Fair story is that the Trump Admin deliberately pushed off COVID responsibility to state governors thinking it would tank blue state leaders.

Instead, Cuomo, Murphy, Whitmer are near highs while DeSantis, Ducey, and Abbott are tanking.",1698,1289350152143036416,2020,8,ironi disclosur vaniti fair stori trump admin deliber push respons state governor think would tank blue state leader instead cuomo murphi whitmer near high desanti ducey abbott tank
1289350152172396546,206,neutral,2020-08-01 00:00:05+00:00,,1246.0,1.2893501293721272e+18,1.2384676807738941e+18,"The startup deals in nature-friendly products such as plantable paper, notepads, carry bags and calendars, and its ‘rakhis’, aimed at a more sustainable festival, were a big hit.
#RakshaBandhan https://t.co/ed8qRlcZ4l",2,1289350152172396546,2020,8,startup deal naturefriendli product plantabl paper notepad carri bag calendar rakhi aim sustain festiv big hit rakshabandhan
1289350152185159682,207,positive,2020-08-01 00:00:05+00:00,"Las Vegas, Nevada",77421.0,0.0,87267860.0,There's plenty of room to #ComeOutandPlay #TheHarrahsWay and follow Health &amp; Safety protocols! 😷👍💜 @GovSisolak #SocialDistancing #maskupNV https://t.co/IfFjXRDxSY,0,1289350152185159682,2020,8,plenti room comeoutandplay theharrahsway follow health safeti protocol govsisolak socialdistanc maskupnv
1289350152243879936,208,negative,2020-08-01 00:00:05+00:00,"Texas, USA",207.0,0.0,2226397836.0,Welcome to my state. We are terrible. https://t.co/G6bCyvUc4b,1,1289350152243879936,2020,8,welcom state terribl
1289350152390500353,210,negative,2020-08-01 00:00:05+00:00,Missouri,3997.0,1.289345489674965e+18,304770988.0,"If kids can infect other kids with #COVID19 at a high rate, they can infect adults. That means kids can infect teachers, school employees, parents &amp; grandparents. Some of those adults will be at high risk. If schools are to physically reopen, they must follow @CDCgov guidelines. https://t.co/ymjMCxrqxA",1485,1289350152390500353,2020,8,kid infect kid covid19 high rate infect adult mean kid infect teacher school employe parent grandpar adult high risk school physic reopen must follow cdcgov guidelin
1289350152482746368,211,neutral,2020-08-01 00:00:05+00:00,,98.0,0.0,3171193850.0,"Not to mention that it seems like it is mostly conservatives who oppose wearing masks, social distancing, etc... https://t.co/vrpdAyjJIG",0,1289350152482746368,2020,8,mention seem like mostli conserv oppos wear mask social distanc etc
1289350152482783232,212,negative,2020-08-01 00:00:05+00:00,"Idaho, USA",217.0,1.289154226677928e+18,9.406064865976115e+17,Read this @realDonaldTrump if even one child dies because you want all schools to open... WE WILL TAKE TO THE STREETS!! https://t.co/thUR8tBeFk,13,1289350152482783232,2020,8,read thi realdonaldtrump even one child die becaus want school open take street
1289350152503754753,213,neutral,2020-08-01 00:00:05+00:00,"Calgary, Alberta",303.0,0.0,376579011.0,"""The Calgary Catholic School District had put strict 'Scenario 2' measures in place for summer classes"" #VeryWorriedAB https://t.co/qBi9wjiwf1",0,1289350152503754753,2020,8,calgari cathol school district put strict scenario two measur place summer class veryworriedab
1289350152533078016,214,negative,2020-08-01 00:00:05+00:00,,318.0,1.289349793396007e+18,1.1088304110088192e+18,"While our cars have sat idle during the #COVID19 lockdown, transport emissions have temporarily plummeted. 🚘 

How can the transport sector and consumers embrace the positive impacts of the #lockdown and steer towards low-emission technologies?

https://t.co/0UsRtqChPl",3,1289350152533078016,2020,8,car sit idl dure covid19 lockdown transport emiss temporarili plummet transport sector consum embrac posit impact lockdown steer toward lowemiss technolog
1289350152562438146,215,neutral,2020-08-01 00:00:05+00:00,"California, USA",12496.0,1.289159343024341e+18,1.2085595742921687e+18,So let me get this straight.....the pandemic is so out of control that we need to delay the election but it is so under control that we should open all businesses and send our children back to school?!,1782,1289350152562438146,2020,8,let get thi straight pandem control need delay elect control open busi send children back school
1289350152587640832,216,negative,2020-08-01 00:00:06+00:00,,466.0,1.2893279359509217e+18,8.608325493372723e+17,"As the week ends, I can’t help but think of the magnitude of 150,000+ Americans dying from the coronavirus. Let’s not become numb to it. The families of those who have died don’t care about politics, and politics should not dictate our response to this virus. Science should.",4820,1289350152587640832,2020,8,week end help think magnitud 150000 american die coronaviru let becom numb famili die care polit polit dictat respons thi viru scienc
1289350152629530624,217,negative,2020-08-01 00:00:06+00:00,"Shelbyville, Ky",3357.0,0.0,184126208.0,"When the best and poorest of a society including children for the Riches of Oligarchs by being marched into a PANDEMIC

QUIT BEING DISHONEST AND DON'T CALL YOUR GOVERNMENT A DEMOCRACY FOR WE THE PEOPLE! https://t.co/JHNblKLorK",0,1289350152629530624,2020,8,best poorest societi includ children rich oligarch march pandem quit dishonest call govern democraci peopl
1289350152642150405,218,negative,2020-08-01 00:00:06+00:00,,1246.0,1.2893501292043592e+18,1.2384676807738941e+18,"A hurricane warning is in place in parts of Florida as residents prepare for Isaias’ impact. Preparations for the storm are especially difficult as the state battles the coronavirus pandemic and test sites are forced to shut down. 

@KerryNBC reports for @NBCNightlyNews. https://t.co/HopWE7kpxR",10,1289350152642150405,2020,8,hurrican warn place part florida resid prepar isaia impact prepar storm especi difficult state battl coronaviru pandem test site forc shut kerrynbc report nbcnightlynew
1289350152700850176,219,negative,2020-08-01 00:00:06+00:00,America's wanker,5699.0,1.2893367912547246e+18,3627509358.0,"For four straight days, coronavirus related deaths have exceeded 1,000 per day. Testing continues to lag and states are still struggling to get the supplies they need to combat this pandemic. Trump’s failing to lead a national response and his incompetence is costing lives.",200,1289350152700850176,2020,8,four straight day coronaviru relat death exceed 1000 per day test continu lag state still struggl get suppli need combat thi pandem trump fail lead nation respons hi incompet cost live
1289350152742813696,221,negative,2020-08-01 00:00:06+00:00,,6.0,1.2886606232035574e+18,1.0763058064113828e+18,"This kind of loss is unamginable. To all of you who choose to party, walk out of your home without a mask, disregard the severity of this virus, it can happen to you too. Wishing her and her brother my absolute best during such a saddening time. https://t.co/y5pTMvwYZh",25159,1289350152742813696,2020,8,thi kind loss unamgin choos parti walk home without mask disregard sever thi viru happen wish brother absolut best dure sadden time
1289350152956915712,223,negative,2020-08-01 00:00:06+00:00,"Brooklyn, NY",295.0,0.0,320367787.0,"@MachG13 @smart_MS3 @SHAQ He’s clearly been watching football during the lockdown, the fake ball grab as if he was kicked to get a foul on Giannis was expert",0,1289350152956915712,2020,8,machg13 smart_ms3 shaq clearli watch footbal dure lockdown fake ball grab wa kick get foul gianni wa expert
1289350153183215618,224,neutral,2020-08-01 00:00:06+00:00,,151.0,0.0,1.2576175350228746e+18,How Boom-Bust Vaccine Speculation Kneecapped the U.S. Coronavirus Response https://t.co/oqdqPlkWxj via @VanityFair,0,1289350153183215618,2020,8,boombust vaccin specul kneecap coronaviru respons vanityfair
1289350155402018818,226,neutral,2020-08-01 00:00:06+00:00,Nigeria,7066.0,1.289140556493398e+18,174719571.0,"I observed the Eid El-Kabir prayers at home with my family, this morning, in keeping with the advisories from the Presidential Task Force on COVID-19 and the Nigerian Supreme Council for Islamic Affairs. Once again I wish us all a safe and happy Eid. #EidMubarak https://t.co/nprDP4d0yV",2361,1289350155402018818,2020,8,observ eid elkabir prayer home famili thi morn keep advisori presidenti task forc nineteen nigerian suprem council islam affair onc wish safe happi eid eidmubarak
1289350155519500289,227,negative,2020-08-01 00:00:06+00:00,"New Braunfels, TX",113.0,1.289345489674965e+18,52763465.0,"If kids can infect other kids with #COVID19 at a high rate, they can infect adults. That means kids can infect teachers, school employees, parents &amp; grandparents. Some of those adults will be at high risk. If schools are to physically reopen, they must follow @CDCgov guidelines. https://t.co/ymjMCxrqxA",1485,1289350155519500289,2020,8,kid infect kid covid19 high rate infect adult mean kid infect teacher school employe parent grandpar adult high risk school physic reopen must follow cdcgov guidelin
1289350155859144704,228,neutral,2020-08-01 00:00:06+00:00,"Huntington, WV",17525.0,0.0,14838763.0,More than 200 new cases of the novel coronavirus were reported in West Virginia on Friday. https://t.co/k7o4fXkS26,1,1289350155859144704,2020,8,two hundred case novel coronaviru report west virginia friday
1289350155901206528,229,negative,2020-08-01 00:00:06+00:00,Pachamama,1498.0,0.0,1308089893.0,"If this isn’t a cautionary tale, I don’t know what would be. #HermanCain 
#ChuckWoolery
#COVID19 https://t.co/eCzsUmTHiW",0,1289350155901206528,2020,8,thi cautionari tale know would hermancain chuckwooleri covid19
1289350156039536640,230,negative,2020-08-01 00:00:06+00:00,NJ,144.0,1.2893498940507423e+18,25607309.0,"The daily coronavirus infections in France surged back to lockdown levels, with nearly 188,000 cases of the deadly disease.

However, even as infections surge back to lockdown levels, hospitalizations and fatalities continue to fall.
https://t.co/tfMtvyaz33",4,1289350156039536640,2020,8,daili coronaviru infect franc surg back lockdown level nearli 188000 case deadli diseas howev even infect surg back lockdown level hospit fatal continu fall
1289350156349894660,233,positive,2020-08-01 00:00:06+00:00,"Edmonton, Alberta",866.0,0.0,2374772652.0,@NatashaEmmCee throw this in for good measure plz  https://t.co/YgRt0SGOyq,1,1289350156349894660,2020,8,natashaemmce throw thi good measur plz
1289350156366880768,234,negative,2020-08-01 00:00:06+00:00,"Ottawa, Ontario, Canada",1084.0,0.0,269263265.0,"I am taking a potion of wolfsbane, eye of newt (the salamander, not Gingrich) and root of the willow to cure my schizophrenic delusion that I know more than medical professionals. It was decided by me and my witch doctor - not govt. bureaucrats - as the best course of action. https://t.co/fK6SizxONo",0,1289350156366880768,2020,8,take potion wolfsban eye newt salamand gingrich root willow cure schizophren delus know medic profession wa decid witch doctor govt bureaucrat best cours action
1289350156526088193,236,neutral,2020-08-01 00:00:06+00:00,,410.0,1.289221030678913e+18,1093590121.0,"""Yes I do” -- Dr. Anthony Fauci says President Trump's response to the coronavirus saved lives https://t.co/oYRASP4148",9696,1289350156526088193,2020,8,ye dr anthoni fauci say presid trump respons coronaviru save live
1289350156706553858,238,neutral,2020-08-01 00:00:06+00:00,"Washington, D.C.",214016.0,0.0,10880202.0,"Covid-19 caused half of mid-level and major donors to faith-based nonprofits to make special contributions in March through June 2020, a survey found. https://t.co/9gGBLf8xqm",2,1289350156706553858,2020,8,nineteen caus half midlevel major donor faithbas nonprofit make special contribut march june two thousand and twenty survey find
1289350156853211137,239,negative,2020-08-01 00:00:07+00:00,London,25624315.0,0.0,5988062.0,Global electricity use is expected to drop by 5% this year due to coronavirus-induced lockdowns https://t.co/NMXAuE8sgt,21,1289350156853211137,2020,8,global electr use expect drop five thi year due coronavirusinduc lockdown
1289488602397736960,1,neutral,2020-08-01 09:10:15+00:00,,14.0,0.0,2501985361.0,"@IamKICHMO Not yet, eventually though.
These are mainly effects of the pandemic.
Although this pandemic might give a slight push for the EVs.",0,1289488602397736960,2020,8,iamkichmo yet eventu though mainli effect pandem although thi pandem might give slight push ev
1289489278678863873,2,negative,2020-08-01 09:12:56+00:00,camp half blood,1080.0,0.0,601820037.0,The confirmed case of COVID19 in our country is rising in a hell-for-leather manner. Our healthcare workers and medical frontliners need an actual plan and quick action because our healthcare system needs to breathe also. Please listen to their cries of despair just this time. https://t.co/g5zGKLz59t,0,1289489278678863873,2020,8,confirm case nineteen countri rise hellforleath manner healthcar worker medic frontlin need actual plan quick action becaus healthcar system need breath also pleas listen cri despair thi time
1289489739683205120,3,positive,2020-08-01 09:14:46+00:00,,831.0,0.0,1618008601.0,Chunky Pandey. https://t.co/ykTS2vr8hQ,0,1289489739683205120,2020,8,chunki pandey
1289490171583504384,4,neutral,2020-08-01 09:16:29+00:00,🌅,352.0,0.0,9.762239892436419e+17,@sexy_domings CDC ate,0,1289490171583504384,2020,8,sexy_dom cdc eat
1289492577830318081,5,negative,2020-08-01 09:26:02+00:00,India,1.0,0.0,7.009138043521802e+17,@cipin_valsan Lockdown never works/worked.,0,1289492577830318081,2020,8,cipin_valsan lockdown never work work
1289492698395639810,6,neutral,2020-08-01 09:26:31+00:00,India,1.0,0.0,7.009138043521802e+17,10% of population... easily https://t.co/88k314oonW,0,1289492698395639810,2020,8,ten popul easili
1289494225323614209,7,negative,2020-08-01 09:32:35+00:00,,99.0,0.0,31710530.0,"@MeanwhileDa @DubCityCouncil @CiaranCuffe @ray_dublin @votemaryfitz @DublinGazette There are residents on the square who put their household rubbish in the public bins. If they are full, they just discard them beside the bins. Ever since the lockdown, the takeaway packages from the capuchin centre on bow street are being discarded all over the square everyday",0,1289494225323614209,2020,8,meanwhileda dubcitycouncil ciarancuff ray_dublin votemaryfitz dublingazett resid squar put household rubbish public bin full discard besid bin ever sinc lockdown takeaway packag capuchin centr bow street discard squar everyday
1289494350586494976,8,negative,2020-08-01 09:33:05+00:00,"Woiwurrung Country, Melbourne",311.0,0.0,1.2436516760466432e+18,Am I allowed to complain about two beloved Australian siblings who fled a hotspot in the middle of a pandemic to another state even when one of them had a COUGH,0,1289494350586494976,2020,8,allow complain two belov australian sibl flee hotspot middl pandem anoth state even one cough
1289495443034923008,9,neutral,2020-08-01 09:37:25+00:00,,101.0,0.0,1.24300157886217e+18,@basiitzargar Agr ye social distancing h to normal days m to khus jaate honge ek dusre m 🤐🤐,0,1289495443034923008,2020,8,basiitzargar agr ye social distanc h normal day khu jaat hong ek dusr
1289496359729422336,10,positive,2020-08-01 09:41:04+00:00,,414.0,0.0,1.274185452400984e+18,"miss ko na ang hs camping lalo na yung science camp :((( i really miss my friends sa highschool, picnic sa park with them and then sleep overs hays badly wanna see them again pero epal tong pandemic😭 https://t.co/aLJX9IgSwu",0,1289496359729422336,2020,8,miss ko na ang hs camp lalo na yung scienc camp realli miss friend sa highschool picnic sa park sleep hay badli want see pero epal tong pandem
1289498507003404289,11,positive,2020-08-01 09:49:36+00:00,Seluar mak kau,128.0,0.0,1.1398882721155236e+18,@Ahmadnisfu_ Good for the both of you then hehe 🥳💯 Hope everything is fine especially during the pandemic 🥺🙌🏾,0,1289498507003404289,2020,8,ahmadnisfu_ good hehe hope everyth fine especi dure pandem
1289499851562971137,12,negative,2020-08-01 09:54:57+00:00,,1028.0,0.0,1.213426644108505e+18,Don't agree with Charlie on Brexit but he's right on the money here..stop paying start working https://t.co/1SkcKyFlbc,0,1289499851562971137,2020,8,agre charli brexit right money stop pay start work
1289500055884488704,13,negative,2020-08-01 09:55:45+00:00,,1365.0,0.0,1332691008.0,ALL I SEE IS WHITE https://t.co/a86wCU2N9s,0,1289500055884488704,2020,8,see white
1289500317852164097,14,neutral,2020-08-01 09:56:48+00:00,Any prns/16/white,1081.0,0.0,1.1012075788377293e+18,My mum just joked about us having to get a corona test.,0,1289500317852164097,2020,8,mum joke get corona test
1289500452191526912,15,negative,2020-08-01 09:57:20+00:00,"Greensboro, NC",203.0,0.0,9.260764084090184e+17,a hurricane coming during a pandemic bothers me a little.. just a little.,0,1289500452191526912,2020,8,hurrican come dure pandem bother littl littl
